,Unnamed: 0,hour,prob,step_prob,step
0,0,0,0.01973465630210892,0.00164455469184241,0
1,0,0,0.01973465630210892,0.00164455469184241,1
2,0,0,0.01973465630210892,0.00164455469184241,2
3,0,0,0.01973465630210892,0.00164455469184241,3
4,0,0,0.01973465630210892,0.00164455469184241,4
5,0,0,0.01973465630210892,0.00164455469184241,5
6,0,0,0.01973465630210892,0.00164455469184241,6
7,0,0,0.01973465630210892,0.00164455469184241,7
8,0,0,0.01973465630210892,0.00164455469184241,8
9,0,0,0.01973465630210892,0.00164455469184241,9
10,0,0,0.01973465630210892,0.00164455469184241,10
11,0,0,0.01973465630210892,0.00164455469184241,11
12,1,1,0.010699764605178613,0.000891647050431551,12
13,1,1,0.010699764605178613,0.000891647050431551,13
14,1,1,0.010699764605178613,0.000891647050431551,14
15,1,1,0.010699764605178613,0.000891647050431551,15
16,1,1,0.010699764605178613,0.000891647050431551,16
17,1,1,0.010699764605178613,0.000891647050431551,17
18,1,1,0.010699764605178613,0.000891647050431551,18
19,1,1,0.010699764605178613,0.000891647050431551,19
20,1,1,0.010699764605178613,0.000891647050431551,20
21,1,1,0.010699764605178613,0.000891647050431551,21
22,1,1,0.010699764605178613,0.000891647050431551,22
23,1,1,0.010699764605178613,0.000891647050431551,23
24,2,2,0.007490358439498109,0.0006241965366248424,24
25,2,2,0.007490358439498109,0.0006241965366248424,25
26,2,2,0.007490358439498109,0.0006241965366248424,26
27,2,2,0.007490358439498109,0.0006241965366248424,27
28,2,2,0.007490358439498109,0.0006241965366248424,28
29,2,2,0.007490358439498109,0.0006241965366248424,29
30,2,2,0.007490358439498109,0.0006241965366248424,30
31,2,2,0.007490358439498109,0.0006241965366248424,31
32,2,2,0.007490358439498109,0.0006241965366248424,32
33,2,2,0.007490358439498109,0.0006241965366248424,33
34,2,2,0.007490358439498109,0.0006241965366248424,34
35,2,2,0.007490358439498109,0.0006241965366248424,35
36,3,3,0.005867342801098807,0.0004889452334249006,36
37,3,3,0.005867342801098807,0.0004889452334249006,37
38,3,3,0.005867342801098807,0.0004889452334249006,38
39,3,3,0.005867342801098807,0.0004889452334249006,39
40,3,3,0.005867342801098807,0.0004889452334249006,40
41,3,3,0.005867342801098807,0.0004889452334249006,41
42,3,3,0.005867342801098807,0.0004889452334249006,42
43,3,3,0.005867342801098807,0.0004889452334249006,43
44,3,3,0.005867342801098807,0.0004889452334249006,44
45,3,3,0.005867342801098807,0.0004889452334249006,45
46,3,3,0.005867342801098807,0.0004889452334249006,46
47,3,3,0.005867342801098807,0.0004889452334249006,47
48,4,4,0.005395925299423306,0.0004496604416186088,48
49,4,4,0.005395925299423306,0.0004496604416186088,49
50,4,4,0.005395925299423306,0.0004496604416186088,50
51,4,4,0.005395925299423306,0.0004496604416186088,51
52,4,4,0.005395925299423306,0.0004496604416186088,52
53,4,4,0.005395925299423306,0.0004496604416186088,53
54,4,4,0.005395925299423306,0.0004496604416186088,54
55,4,4,0.005395925299423306,0.0004496604416186088,55
56,4,4,0.005395925299423306,0.0004496604416186088,56
57,4,4,0.005395925299423306,0.0004496604416186088,57
58,4,4,0.005395925299423306,0.0004496604416186088,58
59,4,4,0.005395925299423306,0.0004496604416186088,59
60,5,5,0.007736793115734709,0.000644732759644559,60
61,5,5,0.007736793115734709,0.000644732759644559,61
62,5,5,0.007736793115734709,0.000644732759644559,62
63,5,5,0.007736793115734709,0.000644732759644559,63
64,5,5,0.007736793115734709,0.000644732759644559,64
65,5,5,0.007736793115734709,0.000644732759644559,65
66,5,5,0.007736793115734709,0.000644732759644559,66
67,5,5,0.007736793115734709,0.000644732759644559,67
68,5,5,0.007736793115734709,0.000644732759644559,68
69,5,5,0.007736793115734709,0.000644732759644559,69
70,5,5,0.007736793115734709,0.000644732759644559,70
71,5,5,0.007736793115734709,0.000644732759644559,71
72,6,6,0.01835336639708832,0.00152944719975736,72
73,6,6,0.01835336639708832,0.00152944719975736,73
74,6,6,0.01835336639708832,0.00152944719975736,74
75,6,6,0.01835336639708832,0.00152944719975736,75
76,6,6,0.01835336639708832,0.00152944719975736,76
77,6,6,0.01835336639708832,0.00152944719975736,77
78,6,6,0.01835336639708832,0.00152944719975736,78
79,6,6,0.01835336639708832,0.00152944719975736,79
80,6,6,0.01835336639708832,0.00152944719975736,80
81,6,6,0.01835336639708832,0.00152944719975736,81
82,6,6,0.01835336639708832,0.00152944719975736,82
83,6,6,0.01835336639708832,0.00152944719975736,83
84,7,7,0.04699211042784936,0.00391600920232078,84
85,7,7,0.04699211042784936,0.00391600920232078,85
86,7,7,0.04699211042784936,0.00391600920232078,86
87,7,7,0.04699211042784936,0.00391600920232078,87
88,7,7,0.04699211042784936,0.00391600920232078,88
89,7,7,0.04699211042784936,0.00391600920232078,89
90,7,7,0.04699211042784936,0.00391600920232078,90
91,7,7,0.04699211042784936,0.00391600920232078,91
92,7,7,0.04699211042784936,0.00391600920232078,92
93,7,7,0.04699211042784936,0.00391600920232078,93
94,7,7,0.04699211042784936,0.00391600920232078,94
95,7,7,0.04699211042784936,0.00391600920232078,95
96,8,8,0.0814756989771654,0.0067896415814304506,96
97,8,8,0.0814756989771654,0.0067896415814304506,97
98,8,8,0.0814756989771654,0.0067896415814304506,98
99,8,8,0.0814756989771654,0.0067896415814304506,99
100,8,8,0.0814756989771654,0.0067896415814304506,100
101,8,8,0.0814756989771654,0.0067896415814304506,101
102,8,8,0.0814756989771654,0.0067896415814304506,102
103,8,8,0.0814756989771654,0.0067896415814304506,103
104,8,8,0.0814756989771654,0.0067896415814304506,104
